#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTA1902032;Good!;Bien !;;;;;;;;;;x;;;
EVTDESC1902033;[Root.Liege.GetTitledFirstName] has refused to reduce city taxation at the request of the Republican Faction.;[Root.Liege.GetTitledFirstName] a refusé la demande de la faction républicaine de réduire l'imposition des cités.;;;;;;;;;;x;;;
EVTOPTA1902033;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] va le regretter...;;;;;;;;;;x;;;
EVTDESC1902040;At the last meeting of the Republican Faction, there was many complaints about the heavy military duties required by the crown. The whole faction has signed a petition to [Root.Liege.GetTitledFirstName] requesting a reduction of military duties.;Lors de la dernière réunion de la faction républicaine, il y eut beaucoup de plaintes concernant l'importance des levées militaires exigées par la couronne. La faction entière a signé une pétition pour [Root.Liege.GetTitledFirstName] demandant une réduction des obligations militaires.;;;;;;;;;;;x;;
EVTOPTA1902040;Send the petition;Envoyez la pétition;;;;;;;;;;x;;;
EVTDESC1902041;The military duties required of cities by the crown are endangering their ability to defend themselves and protect the trade. The Republican Faction formally requests a reduction in the military duties of the cities.\n\nSigned,\n[From.GetTitledName];Les obligations militaires des villes exigées par la couronne mettent en danger leur capacité à défendre et à protéger le commerce. La faction républicaine demande formellement une réduction des obligations militaires des villes.;;;;;;;;;;;x;;
EVTDESC1902042;[Root.Liege.GetTitledFirstName] has agreed to reduce city military duties at the request of the Republican Faction.;À la demande de la faction républicaine, [Root.Liege.GetTitledFirstName] a accepté de réduire les devoirs militaires des villes.;;;;;;;;;;x;;;
EVTOPTA1902042;Good!;Bien !;;;;;;;;;;x;;;
EVTDESC1902043;[Root.Liege.GetTitledFirstName] has refused to reduce city military duties at the request of the Republican Faction.;[Root.Liege.GetTitledFirstName] a refusé la demande de la faction républicaine de réduction des devoirs militaires des villes.;;;;;;;;;;x;;;
EVTOPTA1902043;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] va le regretter...;;;;;;;;;;x;;;
EVTDESC1903000;At the last meeting of the Religious Faction, many voices were raised against [Root.Liege.GetTitledFirstName]'s heavy-handed rule under the current crown laws. The whole faction has agreed to demand a reduction in crown authority from [Root.Liege.GetTitledFirstName], at the threat of war.;Lors de la dernière réunion de la faction religieuse, beaucoup de voix se sont élevées contre la gestion maladroite de [Root.Liege.GetTitledFirstName] en vertu des lois actuelles de couronne. La faction entière a décidé de demandé une réduction de l'autorité de la couronne de et menace de prendre les armes.;;;;;;;;;;;x;;
EVTOPTA1903000;Send the ultimatum!;Envoyez l'ultimatum !;;;;;;;;;;x;;;
EVTOPTA1903001;[Root.Liege.GetTitledFirstName] must bend to our demands;[Root.Liege.GetTitledFirstName] doit se plier à nos exigences;;;;;;;;;;x;;;
EVTDESC1903002;For too long, the crown has restricted our historic rights and liberties. The time has come to lower the Crown Authority! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];Pendant trop longtemps, la couronne a restreint nos droits historiques et nos libertés. Le temps est venu de réduire l'Autorité royale! Soumettez-vous pacifiquement ou subissez-en les conséquences. Soyez assuré que nous sommes nombreux et déterminés ...\n\nSigned,\n[From.GetTitledName];;;;;;;;;;x;;;
EVTDESC1903003;[Root.Liege.GetTitledFirstName] has refused our demands to lowere crown authority in [Root.Liege.PrimaryTitle.GetName].;[Root.Liege.GetTitledFirstName] a refusé la demande de réduire l'autorité de la couronne dans [Root.Liege.PrimaryTitle.GetName].;;;;;;;;;;;x;;
EVTOPTA1903003;Wonderful!;Fantastique !;Wonderful!;;;;;;;;;;x;;
EVTDESC1903004;[Root.Liege.GetTitledFirstName] has agreed to our demands and lowered crown authority in [Root.Liege.PrimaryTitle.GetName].;[Root.Liege.GetTitledFirstName] a accepté nos demandes et réduit l'autorité de la couronne dans [Root.Liege.PrimaryTitle.GetName].;;;;;;;;;;;x;;
EVTOPTA1903004;Wonderful!;Fantastique !;;;;;;;;;;;x;;
EVTDESC1903010;At the last meeting of the Religious Faction, there was widespread praise and support for [Root.Liege.GetTitledFirstName]. The whole faction has agreed to hold a grand ceremony to bless [Root.Liege.GetHerHis] rule.;Lors de la dernière réunion de la faction religieuse, bon nombre d'entre nous ont fait l'éloge et ont affirmé leur soutien à [Root.Liege.GetTitledFirstName]. La faction entière a décidé d'organiser une grande cérémonie pour bénir le règne de [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;;
EVTOPTA1903010;Notify [Root.Liege.GetTitledFirstName];Prévenez [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTDESC1903011;My liege, as you well know, the Religious Faction of [Root.PrimaryTitle.GetName] are your most loyal subjects. To show our devotion, we have decided to hold a grand ceremony to bless your rule.\n\nSigned,\n[From.GetTitledName];Mon seigneur, comme vous le savez, la faction religieuse dirigée par [Root.PrimaryTitle.GetName] représente vos plus fidèles sujets. Afin de vous prouver notre dévouement, nous avons décidé d'organiser une grande cérémonie en votre nom afin de bénir votre règne.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTOPTA1903011;Excellent;Excellent;;;;;;;;;;x;;;
EVTDESC1903020;At the last meeting of the Religious Faction, there was widespread praise and support for [Root.Liege.GetTitledFirstName]. The whole faction has agreed to make a financial contribution to our liege, to show our loyalty.;Lors de la dernière réunion de la faction religieuse, bon nombre d'entre nous ont fait l'éloge et ont affirmé leur soutien à [Root.Liege.GetTitledFirstName]. Afin de prouver notre loyauté à notre seigneur, la faction entière s'est engagée à apporter une contribution financière supplémentaire.;;;;;;;;;;;x;;
EVTOPTA1903020;Notify [Root.Liege.GetTitledFirstName];Prévenez [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTDESC1903021;My liege, as you well know, the Religious Faction of [Root.PrimaryTitle.GetName] are your most loyal subjects. To show our devotion, we send this tribute of gold and silver.\n\nSigned,\n[From.GetTitledName];Mon seigneur, comme vous le savez, la faction religieuse dirigée par [Root.PrimaryTitle.GetName] représente vos plus fidèles sujets. Afin de vous prouver notre dévouement, nous vous faisons parvenir ce tribut d'or et d'argent.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTOPTA1903021;Excellent;Excellent;;;;;;;;;;x;;;
EVTDESC1903030;At the last meeting of the Religious Faction, there was many complaints about the heavy taxation of the clergy. The whole faction has signed a petition to [Root.Liege.GetTitledFirstName] requesting relief from taxation.;Lors de la dernière réunion de la faction religieuse, il y eut beaucoup de plaintes au sujet de la lourde imposition que subit le clergé. La faction entière a signé une pétition pour [Root.Liege.GetTitledFirstName] demandant l'allégement de l'impôt.;;;;;;;;;;;x;;
EVTOPTA1903030;Send the petition;Envoyez la pétition;;;;;;;;;;x;;;
EVTDESC1903031;The tax demands placed on the church is hindering our ability to do the work of God. The Religious Faction formally requests a reduction in the tax burden on the churches.\n\nSigned,\n[From.GetTitledName];Les taxes imposées à l'église appauvrit nos domaines et mettent en danger notre capacité à effectuer notre sacerdoce. La faction religieuse vous demande formellement de réduire la charge fiscale pesant sur ses membres.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTDESC1903032;[Root.Liege.GetTitledFirstName] has agreed to reduce church taxation at the request of the Religious Faction.;À la demande de la faction religieuse, [Root.Liege.GetTitledFirstName] a accepté de réduire les taxes imposées à l'église.;;;;;;;;;;x;;;
EVTOPTA1903032;Good!;Bien !;;;;;;;;;;x;;;
EVTDESC1903033;[Root.Liege.GetTitledFirstName] has refused to reduce church taxation at the request of the Religious Faction.;[Root.Liege.GetTitledFirstName] a refusé la demande de la faction religieuse de réduire les taxes imposées à l'église.;;;;;;;;;;x;;;
EVTOPTA1903033;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] va le regretter...;;;;;;;;;;x;;;
EVTDESC1903040;At the last meeting of the Religious Faction, there was many complaints about the heavy military duties required by the crown. The whole faction has signed a petition to [Root.Liege.GetTitledFirstName] requesting a reduction of military duties.;Lors de la dernière réunion de la faction religieuse, il y eut beaucoup de plaintes concernant l'importance des levées militaires exigées par la couronne. La faction entière a signé une pétition pour [Root.Liege.GetTitledFirstName] demandant une réduction des obligations militaires.;;;;;;;;;;;x;;
EVTOPTA1903040;Send the petition;Envoyez la pétition;;;;;;;;;;x;;;
EVTDESC1903041;The military duties required of the clergy by the crown is threatening the well-being of the church. The Religious Faction formally requests a reduction in the military duties of the clergy.\n\nSigned,\n[From.GetTitledName];Les obligations militaires requises par la couronne réduisent notre capacité a nous défendre et les innocents dont nous avons la résponsabilité. La faction religieuse vous demande formellement de réduire les obligations militaires de ses membres.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTDESC1903042;[Root.Liege.GetTitledFirstName] has agreed to reduce church military duties at the request of the Religious Faction.;[Root.Liege.GetTitledFirstName] a accepté la demande de la faction religieuse de réduire les obligations militaires de l'église.;;;;;;;;;;x;;;
EVTOPTA1903042;Good!;Bien !;;;;;;;;;;x;;;
EVTDESC1903043;[Root.Liege.GetTitledFirstName] has refused to reduce church military duties at the request of the Religious Faction.;[Root.Liege.GetTitledFirstName] a refusé la demande de la faction religieuse de réduire les obligations militaires de l'église.;;;;;;;;;;x;;;
EVTOPTA1903043;[Root.Liege.GetSheHeCap] will regret this...;[Root.Liege.GetSheHeCap] va le regretter...;;;;;;;;;;x;;;
EVTDESC1904010;At the last meeting of the Court Faction, there was widespread praise and support for [Root.Liege.GetTitledFirstName]. The whole faction has agreed to host a grand banquet to honor [Root.Liege.GetHerHis] rule.;Lors de la dernière réunion de la faction courtisane, bon nombre d'entre nous ont fait l'éloge et ont affirmé leur soutien à [Root.Liege.GetTitledFirstName]. La faction entière a décidé d'organiser un grand banquet en l'honneur du règne de [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;;
EVTOPTA1904010;Notify [Root.Liege.GetTitledFirstName];Prévenez [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTDESC1904011;My liege, as you well know, the Court Faction of [Root.PrimaryTitle.GetName] are your most loyal subjects. To show our devotion, we have decided to host a grand banquet to honor your rule.\n\nSigned,\n[From.GetTitledName];Mon seigneur, comme vous le savez, la faction courtisane dirigée par [Root.PrimaryTitle.GetName] représente vos plus fidèles sujets. Afin de vous prouver notre dévouement, nous avons décidé d'organiser un grand banquet en l'honneur de votre règne.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTOPTA1904011;Excellent;Excellent;;;;;;;;;;x;;;
EVTDESC1904020;At the last meeting of the Court Faction, there was widespread praise and support for [Root.Liege.GetTitledFirstName]. The whole faction has agreed to make a financial contribution to our liege, to show our loyalty.;Lors de la dernière réunion de la faction courtisane, bon nombre d'entre nous ont fait l'éloge et ont affirmé leur soutien à [Root.Liege.GetTitledFirstName]. Afin de prouver notre loyauté à notre seigneur, la faction entière s'est engagée à apporter une contribution financière supplémentaire.;;;;;;;;;;;x;;
EVTOPTA1904020;Notify [Root.Liege.GetTitledFirstName];Prévenez [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTDESC1904021;My liege, as you well know, the Court Faction of [Root.PrimaryTitle.GetName] are your most loyal subjects. To show our devotion, we send this tribute of gold and silver.\n\nSigned,\n[From.GetTitledName];Mon seigneur, comme vous le savez, la faction courtisane dirigée par [Root.PrimaryTitle.GetName] représente vos plus fidèles sujets. Afin de vous prouver notre dévouement, nous vous faisons parvenir ce tribut d'or et d'argent.\n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTOPTA1904021;Excellent;Excellent;;;;;;;;;;x;;;
EVTDESC1903061;The military duties required of vassals by the crown is undermining the stability of the realm. The Court Faction formally requests a reduction in the military duties owed to the crown.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;x;;;
EVTDESC2000000;Civil War has broken out! I must decide which side my faction will support in this struggle...;La guerre civile a éclaté! Je dois décider qui ma faction va soutenir dans cette lutte…;;;;;;;;;;x;;;
EVTOPTA2000000;We will join in this rightful rebellion;Nous allons rejoindre cette rebellion légitime.;;;;;;;;;;x;;;
EVTOPTB2000000;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester fidèles à [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000000;We will not commit to either side;Nous n'allons pas nous impliquer;;;;;;;;;;x;;;
EVTDESC2000001;The Princely Faction has joined the rebel side in the civil war.;La Faction Féodale a rejoint le camp des rebelles dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000001;This is bad!;Traitres !;;;;;;;;;;x;;;
EVTDESC2000002;The Princely Faction have joined the loyalist side in the civil war.;La Faction Féodale a rejoint le camp loyaliste dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000002;Good!;Bien !;;;;;;;;;;x;;;
EVTDESC2000005;The Princely Faction have declared neutrality in the civil war. Should I remain neutral as well?;La Faction Féodale a déclaré sa neutralité dans la guerre civile. Devrais-je rester neutre aussi?;;;;;;;;;;x;;;
EVTOPTA2000005;No, I must join the rebellion;Non, je dois rejoindre la rébellion;;;;;;;;;;x;;;
EVTOPTB2000005;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000005;Yes, neutrality is best;Oui, la neutralité est préférable;;;;;;;;;;x;;;
EVTDESC2000010;Civil War has broken out! I must decide which side my faction will support in this struggle...;La guerre civile a éclaté! Je dois décider qui ma faction va soutenir dans cette lutte...;;;;;;;;;;x;;;
EVTOPTA2000010;We will join in this rightful rebellion;Nous allons rejoindre cette rebellion légitime.;;;;;;;;;;x;;;
EVTOPTB2000010;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester fidèles à [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000010;We will not commit to either side;Nous n'allons pas nous impliquer;;;;;;;;;;x;;;
EVTDESC2000011;The Court Faction has joined the rebel side in the civil war.;La faction courtisane a rejoint le camp des rebelles dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000011;This is bad!;Traitres !;;;;;;;;;;x;;;
EVTDESC2000012;The Court Faction have joined the loyalist side in the civil war.;La faction courtisane a rejoint le camp loyaliste dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000012;Good!;Bien !;Good!;;;;;;;;;x;;;
EVTDESC2000015;The Court Faction have declared neutrality in the civil war. Should I remain neutral as well?;La faction courtisane à déclaré sa neutralité dans la guerre civile. Devrais-je rester neutre aussi?;;;;;;;;;;x;;;
EVTOPTA2000015;No, I must join the rebellion;Non, je dois rejoindre la rébellion;;;;;;;;;;x;;;
EVTOPTB2000015;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000015;Yes, neutrality is best;Oui, la neutralité est préférable;;;;;;;;;;x;;;
EVTDESC2000020;Civil War has broken out! I must decide which side my faction will support in this struggle...;La guerre civile a éclaté! Je dois décider qui ma faction va soutenir dans cette lutte…;;;;;;;;;;x;;;
EVTOPTA2000020;We will join in this rightful rebellion;Nous allons rejoindre cette rebellion légitime.;;;;;;;;;;x;;;
EVTOPTB2000020;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester fidèles à [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000020;We will not commit to either side;Nous n'allons pas nous impliquer;;;;;;;;;;x;;;
EVTDESC2000021;The Religious Faction has joined the rebel side in the civil war.;La faction religieuse a rejoint le camp des rebelles dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000021;This is bad!;Traitres !;;;;;;;;;;x;;;
EVTDESC2000022;The Religious Faction have joined the loyalist side in the civil war.;La faction religieuse ont rejoint le camp loyaliste dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000022;Good!;Bien !;Good!;;;;;;;;;x;;;
EVTDESC2000025;The Religious Faction have declared neutrality in the civil war. Should I remain neutral as well?;La faction religieuse a déclaré sa neutralité dans la guerre civile. Devrais-je rester neutre aussi?;;;;;;;;;;x;;;
EVTOPTA2000025;No, I must join the rebellion;Non, je dois rejoindre la rébellion;;;;;;;;;;x;;;
EVTOPTB2000025;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000025;Yes, neutrality is best;Oui, la neutralité est préférable;;;;;;;;;;x;;;
EVTDESC2000030;Civil War has broken out! I must decide which side my faction will support in this struggle...;La guerre civile a éclaté! Je dois décider qui ma faction va soutenir dans cette lutte…;;;;;;;;;;x;;;
EVTOPTA2000030;We will join in this rightful rebellion;Nous allons rejoindre cette rebellion légitime.;;;;;;;;;;x;;;
EVTOPTB2000030;We must remain true to [Root.Liege.GetTitledFirstName];Nous devons rester fidèles à [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000030;We will not commit to either side;Nous n'allons pas nous impliquer;;;;;;;;;;x;;;
EVTDESC2000031;The Republican Faction has joined the rebel side in the civil war.;La faction républicaine a rejoint le camp des rebelles dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000031;This is bad!;Traitres !;;;;;;;;;;x;;;
EVTDESC2000032;The Republican Faction have joined the loyalist side in the civil war.;La faction républicaine ont rejoint le camp loyaliste dans la guerre civile.;;;;;;;;;;x;;;
EVTOPTA2000032;Good!;Bien !;Good!;;;;;;;;;x;;;
EVTDESC2000035;The Republican Faction have declared neutrality in the civil war. Should I remain neutral as well?;La faction républicaine ont déclaré leur neutralité dans la guerre civile. Devrais-je rester neutre aussi?;;;;;;;;;;x;;;
EVTOPTA2000035;No, I must join the rebellion;Non, je dois rejoindre la rébellion;;;;;;;;;;x;;;
EVTOPTB2000035;No, I must support [Root.Liege.GetTitledFirstName];Non, je dois soutenir [Root.Liege.GetTitledFirstName];;;;;;;;;;x;;;
EVTOPTC2000035;Yes, neutrality is best;Oui, la neutralité est préférable;;;;;;;;;;x;;;
EVTOPTA110044;Long live the [Root.GetTitle]!;Longue vie au (à la) [Root.GetTitle]!;Lang lebe der [Root.GetTitle]!;;;;;;;;;x;;;
EVTDESC1900000;The mood of the Princely Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Happy.;La Faction Féodale du [Root.Liege.PrimaryTitle.GetName] est comblée.;Die Stimmung des Fürstliche Splittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900001;The mood of the Princely Faction of [Root.PrimaryTitle.GetName] has changed to Happy.;La Faction Féodale du [Root.PrimaryTitle.GetName] est comblée.;Die Stimmung des Fürstliche Splittergruppe [Root.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900002;The mood of the Princely Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Content.;La Faction Féodale du [Root.Liege.PrimaryTitle.GetName] est satisfaite.;Die Stimmung des Fürstliche Splittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900003;The mood of the Princely Faction of [Root.PrimaryTitle.GetName] has changed to Content.;La Faction Féodale du [Root.PrimaryTitle.GetName] est satisfaite.;Die Stimmung des Fürstliche Splittergruppe [Root.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900004;The mood of the Princely Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Unhappy.;La Faction Féodale du [Root.Liege.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung des Fürstliche Splittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900005;The mood of the Princely Faction of [Root.PrimaryTitle.GetName] has changed to Unhappy.;La Faction Féodaledu [Root.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung des Fürstliche Splittergruppe [Root.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900006;The mood of the Princely Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Rebellious.;Faction Féodale du [Root.Liege.PrimaryTitle.GetName] se rebelle.;Die Stimmung des Fürstliche Splittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900007;The mood of the Princely Faction of [Root.PrimaryTitle.GetName] has changed to Rebellious.;La Faction Féodale du [Root.PrimaryTitle.GetName] se rebelle.;Die Stimmung des Fürstliche Splittergruppe [Root.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900008;The mood of the Republican Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Happy.;La faction républicaine du [Root.Liege.PrimaryTitle.GetName] est comblée.;Die Stimmung der Republiksplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900009;The mood of the Republican Faction of [Root.PrimaryTitle.GetName] has changed to Happy.;La faction républcaine du [Root.PrimaryTitle.GetName] est comblée.;Die Stimmung der Republiksplittergruppe [Root.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900010;The mood of the Republican Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Content.;La faction républicaine du [Root.Liege.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Republiksplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900011;The mood of the Republican Faction of [Root.PrimaryTitle.GetName] has changed to Content.;La faction républicaine du [Root.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Republiksplittergruppe [Root.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900012;The mood of the Republican Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Unhappy.;La faction républicaine du [Root.Liege.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Republiksplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900013;The mood of the Republican Faction of [Root.PrimaryTitle.GetName] has changed to Unhappy.;La faction républicaine du [Root.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Republiksplittergruppe [Root.PrimaryTitle.GetName] hat sich zu uglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900014;The mood of the Republican Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Rebellious.;La faction républicaine du [Root.Liege.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Republiksplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900015;The mood of the Republican Faction of [Root.PrimaryTitle.GetName] has changed to Rebellious.;La faction républicaine du [Root.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Republiksplittergruppe [Root.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900016;The mood of the Religious Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Happy.;La faction religieuse du [Root.Liege.PrimaryTitle.GetName] est comblée.;Die Stimmung der Religiösesplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900017;The mood of the Religious Faction of [Root.PrimaryTitle.GetName] has changed to Happy.;La faction religieuse du [Root.PrimaryTitle.GetName] est comblée.;Die Stimmung der Religiösesplittergruppe [Root.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900018;The mood of the Religious Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Content.;La faction religieuse du [Root.Liege.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Religiösesplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900019;The mood of the Religious Faction of [Root.PrimaryTitle.GetName] has changed to Content.;La faction religieuse du [Root.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Religiösesplittergruppe [Root.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900020;The mood of the Religious Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Unhappy.;La faction religieuse du [Root.Liege.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Religiösesplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900021;The mood of the Religious Faction of [Root.PrimaryTitle.GetName] has changed to Unhappy.;La faction religieuse du [Root.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Religiösesplittergruppe [Root.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900022;The mood of the Religious Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Rebellious.;La faction religieuse du [Root.Liege.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Religiösesplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900023;The mood of the Religious Faction of [Root.PrimaryTitle.GetName] has changed to Rebellious.;La faction religieuse du [Root.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Religiösesplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
EVTDESC1900024;The mood of the Court Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Happy.;La faction courtisane du [Root.Liege.PrimaryTitle.GetName] est comblée.;Die Stimmung der Hofsplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900025;The mood of the Court Faction of [Root.PrimaryTitle.GetName] has changed to Happy.;La faction courtisane du [Root.PrimaryTitle.GetName] est comblée.;Die Stimmung der Hofsplittergruppe [Root.PrimaryTitle.GetName] hat sich zu glücklich verändert.;;;;;;;;;;;x;
EVTDESC1900026;The mood of the Court Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Content.;La faction courtisane du [Root.Liege.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Hofsplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900027;The mood of the Court Faction of [Root.PrimaryTitle.GetName] has changed to Content.;La faction courtisane du [Root.PrimaryTitle.GetName] est satisfaite.;Die Stimmung der Hofsplittergruppe [Root.PrimaryTitle.GetName] hat sich zu zufrieden verändert.;;;;;;;;;;;x;
EVTDESC1900028;The mood of the Court Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Unhappy.;La faction courtisane du [Root.Liege.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Hofsplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900029;The mood of the Court Faction of [Root.PrimaryTitle.GetName] has changed to Unhappy.;La faction courtisane du [Root.PrimaryTitle.GetName] n'est pas satisfaite.;Die Stimmung der Hofsplittergruppe [Root.PrimaryTitle.GetName] hat sich zu unglücklich verändert.;;;;;;;;;;;x;
EVTDESC1900030;The mood of the Court Faction of [Root.Liege.PrimaryTitle.GetName] has changed to Rebellious.;La faction courtisane du [Root.Liege.PrimaryTitle.GetName] se rebelle.;Die Stimmung der Hofsplittergruppe [Root.Liege.PrimaryTitle.GetName] hat sich zu wütend verändert.;;;;;;;;;;;x;
