#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_warrenpoint;Warrenpoint;Warrenpoint;Warrenpoint;;Warrenpoint;;;;;;;;;x
b_wendover;Wendover;Wendover;Wendover;;Wendover;;;;;;;;;x
b_westderby;West Derby;West Derby;West Derby;;West Derby;;;;;;;;;x
b_windsor;Windsor;Windsor;Windsor;;Windsor;;;;;;;;;x
b_wittenborg;Wittenborg;Wittenborg;Wittenborg;;Wittenborg;;;;;;;;;x
b_wittenborg_adj;Wittenborgan;Wittenborgan;Wittenborgan;;Wittenborgan;;;;;;;;;x
b_wogodogo;Wogodogo;Wogodogo;Wogodogo;;Wogodogo;;;;;;;;;x
b_wogodogo_adj;Wogodogo;Wogodogois;Wogodogisch;;Wogodogo;;;;;;;;;x
b_wokingham;Wokingham;Wokingham;Wokingham;;Wokingham;;;;;;;;;x
b_wycombe;Wycombe;Wycombe;Wycombe;;Wycombe;;;;;;;;;x
b_yaresna;Yaresna;Yaresna;Yaresna;;Yaresna;;;;;;;;;x
b_yaresna_adj;Yaresnan;Yaresnais;Yaresnanisch;;Yaresnan;;;;;;;;;x
b_yoff;Yoff;Yoff;Yoff;;Yoff;;;;;;;;;x
b_yoff_adj;Yoffi;Yoffi;Yoffisch;;Yoffi;;;;;;;;;x
b_yssingeaux;Yssingeaux;Yssingeaux;Yssingeaux;;Yssingeaux;;;;;;;;;x
b_ystradgynlais;Ystradgynlais;Ystradgynlais;Ystradgynlais;;Ystradgynlais;;;;;;;;;x
b_zetlivi;Zetlivi;Zetlivi;Zetlivi;;Zetlivi;;;;;;;;;x
b_ziani;Ziani;Ziani;Ziani;;Ziani;;;;;;;;;x
b_ziani_adj;Zianian;Zianian;Zianian;;Zianian;;;;;;;;;x
b_ziguincha;Ziguincha;Ziguincha;Ziguincha;;Ziguincha;;;;;;;;;x
b_ziguincha_adj;Ziguinchan;Ziguinchois;Ziguinchanisch;;Ziguinchan;;;;;;;;;x
c_abauj_adj_german;Neuburger;Neuburger;Neuburger;;Neuburger;;;;;;;;;x
c_agugliastra;Agugliastra;Agugliastra;Agugliastra;;Agugliastra;;;;;;;;;x
c_agugliastra_adj;ogliastriane;ogliastriane;ogliastriane;;ogliastriane;;;;;;;;;x
c_albania_adj_armenian;Aghvankian;Aghvankian;Aghvankian;;Aghvankian;;;;;;;;;x
c_albany_adj_gaelic;Fiobhan;Fiobhan;Fiobhan;;Fiobhan;;;;;;;;;x
c_alencon;Alençon;Alençon;Alençon;;Alençon;;;;;;;;;x
c_alencon_adj;Alençonnaise;Alençonnaise;Alençonnaise;;Alençonnaise;;;;;;;;;x
c_alessandria;Alessandria;Alessandria;Alessandria;;Alessandria;;;;;;;;;x
c_alessandria_adj;Alessandria;Alessandria;Alessandria;;Alessandria;;;;;;;;;x
c_alpunte_adj;Alpuntane;Alpuntane;Alpuntane;;Alpuntane;;;;;;;;;x
c_amalfi;Amalfi;Amalfi;Amalfi;;Amalfi;;;;;;;;;x
c_amalfi_adj;amalfitaine;amalfitaine;amalfitaine;;amalfitaine;;;;;;;;;x
c_aoudagast_adj;Aoudagaste;Aoudagaste;Aoudagaste;;Aoudagaste;;;;;;;;;x
c_aoudagast_adj;Aoudagasti;Aoudagasti;Aoudagastisch;;Aoudagasti;;;;;;;;;
c_araouane_adj;Araouane;Araouane;Araouane;;Araouane;;;;;;;;;x
c_araouani_adj;Araouani;Araouani;Araouanisch;;Araouani;;;;;;;;;x
c_argyll_adj_gaelic;Ghàidheal;Ghàidheal;Ghàidheal;;Ghàidheal;;;;;;;;;x
c_argyll_adj_irish;Ghàidheal;Ghàidheal;Ghàidheal;;Ghàidheal;;;;;;;;;x
c_artois_adj;Artésiens;Artésiens;Artésiens;;Artésiens;;;;;;;;;x
c_artois_adj_dutch;Artesiër;Artesiër;Artesiër;;Artesiër;;;;;;;;;x
c_asti;Asti;Asti;Asti;;Asti;;;;;;;;;x
c_asti_adj;astigiani;astigiani;astigiani;;astigiani;;;;;;;;;x
c_atholl_adj_gaelic;Athaill;Athaill;Athaill;;Athaill;;;;;;;;;x
c_aunis;Aunis;Aunis;Aunis;;Aunis;;;;;;;;;x
c_aunis_adj;Aunisienne;Aunisienne;Aunisienne;;Aunisienne;;;;;;;;;x
c_baluchistan_adj;Baluchistane;Baluchistane;Baluchistane;;Baluchistane;;;;;;;;;x
c_bamako_adj;Bamako;Bamakois;Bamakisch;;Bamako;;;;;;;;;x
c_baol_adj;Baoli;Baoli;Baolisch;;Baoli;;;;;;;;;x
c_bar;Bar;Bar;Bar;;Bar;;;;;;;;;x
c_bar_adj;Barroise;Barroise;Barroise;;Barroise;;;;;;;;;x
c_bayeux;Bayeux;Bayeux;Bayeux;;Bayeux;;;;;;;;;x
c_bayeux_adj;Bayeusaine;Bayeusaine;Bayeusaine;;Bayeusaine;;;;;;;;;x
c_berks;Berkshire;Berkshire;Berkshire;;Berkshire;;;;;;;;;x
c_berks_adj;Bershire;Berkshire;Berkshire;;Berkshire;;;;;;;;;x
c_bezhetsky_verh_adj_finno_ugric;Nevajärvian;Nevajärvian;Nevajärvian;;Nevajärvian;;;;;;;;;x
c_bigorre;Bigorre;Bigorre;Bigorre;;Bigorre;;;;;;;;;x
c_bigorre_adj;Bigourdine;Bigourdine;Bigourdine;;Bigourdine;;;;;;;;;x
c_bolgatanga_adj;Bolgatangan;Bolgatangais;Bolgatanganisch;;Bolgatangan;;;;;;;;;x
c_boujdour_adj;Boujdouran;Boujdourais;Boujdouranisch;;Boujdouran;;;;;;;;;x
c_bourbon_adj;Bourbonnaise;Bourbonnaise;Bourbonnaise;;Bourbonnaise;;;;;;;;;x
c_brandenburg_adj;Brandebourgeoise;Brandebourgeoise;Brandebourgeoise;;Brandebourgeoise;;;;;;;;;x
c_brycheiniog;Brycheiniog;Brycheiniog;Brycheiniog;;Brycheiniog;;;;;;;;;x
c_brycheiniog_adj;Brycheiniogish;Brycheiniogish;Brycheiniogish;;Brycheiniogish;;;;;;;;;x
c_brycheiniog_adj_english;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_brycheiniog_adj_norman;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_brycheiniog_adj_saxon;Brecknockan;Brecknockan;Brecknockan;;Brecknockan;;;;;;;;;x
c_buchan_adj_gaelic;Bochain;Bochain;Bochain;;Bochain;;;;;;;;;x
c_bucks;Buckingham;Buckingham;Buckingham;;Buckingham;;;;;;;;;x
c_bucks_adj;Buccasfolk;Buccasfolk;Buccasfolk;;Buccasfolk;;;;;;;;;x
c_caithness_adj_gaelic;Gallaibh-;Gallaibh-;Gallaibh-;;Gallaibh-;;;;;;;;;x
c_caithness_adj_north_germanic;Katanesan;Katanesan;Katanesan;;Katanesan;;;;;;;;;x
c_cambridge_adj;Cambridgienne;Cambridgienne;Cambridgienne;;Cambridgienne;;;;;;;;;x
c_carcassonne_adj;Carcassonnaise;Carcassonnaise;Carcassonnaise;;Carcassonnaise;;;;;;;;;x
c_carrick_adj_gaelic;Na Carraige;Na Carraige;Na Carraige;;Na Carraige;;;;;;;;;x
c_cayor_adj;Cayoran;Cayoranois;Cayoranisch;;Cayoran;;;;;;;;;x
c_ceredigion;Ceredigion;Ceredigion;Ceredigion;;Ceredigion;;;;;;;;;x
c_ceredigion_adj;Ceredigish;Ceredigish;Ceredigish;;Ceredigish;;;;;;;;;x
c_chelminskie_adj_german;Kulmerlander;Kulmerlander;Kulmerlander;;Kulmerlander;;;;;;;;;x
c_chester_adj_welsh;Legionan;Legionan;Legionan;;Legionan;;;;;;;;;x
c_chiny_adj;Cineanne;Cineanne;Cineanne;;Cineanne;;;;;;;;;x
c_chios_adj;Chiose;Chiose;Chiose;;Chiose;;;;;;;;;x
c_chur_adj;Chure;Chure;Chure;;Chure;;;;;;;;;x
c_clydesdale_adj_gaelic;Clhluaidh;Clhluaidh;Clhluaidh;;Clhluaidh;;;;;;;;;x
c_comminges_adj;Comminges;Comminges;Comminges;;Comminges;;;;;;;;;x
c_constantine_adj;Constantine;Constantine;Constantine;;Constantine;;;;;;;;;x
c_corfou;Corfou;Corfou;Corfou;;Corfou;;;;;;;;;x
c_corfou_adj;Corfiote;Corfiote;Corfiote;;Corfiote;;;;;;;;;x
c_cornouaille_adj_breton;Kernevan;Kernevan;Kernevan;;Kernevan;;;;;;;;;x
c_cornwall_breton;Veurian;Veurian;Veurian;;Veurian;;;;;;;;;x
c_cornwall_cornish;Kernowan;Kernowan;Kernowan;;Kernowan;;;;;;;;;x
c_cornwall_welsh;Cernywan;Cernywan;Cernywan;;Cernywan;;;;;;;;;x
c_coutances;Coutances;Coutances;Coutances;;Coutances;;;;;;;;;x
c_coutances_adj;Coutançaise;Coutançaise;Coutançaise;;Coutançaise;;;;;;;;;x
c_cromarty;Cromarty;Cromarty;Cromarty;;Cromarty;;;;;;;;;x
c_cromarty_adj;Cromartic;Cromartic;Cromartic;;Cromartic;;;;;;;;;x
c_cumberland_adj_gaelic;Cuimrighe;Cuimrighe;Cuimrighe;;Cuimrighe;;;;;;;;;x
c_cumberland_adj_saxon;Cumbrian;Cumbrian;Cumbrian;;Cumbrian;;;;;;;;;x
c_cyfeiliog_adj_english;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_cyfeiliog_adj_norman;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_cyfeiliog_adj_saxon;Montgomerian;Montgomerian;Montgomerian;;Montgomerian;;;;;;;;;x
c_dauphine_viennois_adj;Dauphinoise;Dauphinoise;Dauphinoise;;Dauphinoise;;;;;;;;;x
c_derbent_adj_alan;Humrajan;Humrajan;Humrajan;;Humrajan;;;;;;;;;x
c_derby_adj_north_germanic;Djurabyan;Djurabyan;Djurabyan;;Djurabyan;;;;;;;;;x
c_devon_breton;Devnantian;Devnantian;Devnantian;;Devnantian;;;;;;;;;x
c_devon_cornish;Dewnan;Dewnan;Dewnan;;Dewnan;;;;;;;;;x
c_devon_welsh;Dyfnaintian;Dyfnaintian;Dyfnaintian;;Dyfnaintian;;;;;;;;;x
c_djenne_adj;Djennane;Djennane;Djennane;;Djennane;;;;;;;;;x
c_dorylaion_adj_turkish;Kütahyan;Kütahyan;Kütahyan;;Kütahyan;;;;;;;;;x
c_dreux_adj;Durocasses;Durocasses;Durocasses;;Durocasses;;;;;;;;;x
c_dunois_adj;Dunoises;Dunoises;Dunoises;;Dunoises;;;;;;;;;x
c_dyfed_adj_english;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyfed_adj_norman;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyfed_adj_north_germanic;Kaldoyan;Kaldoyan;Kaldoyan;;Kaldoyan;;;;;;;;;x
c_dyfed_adj_saxon;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_dyrrachion_adj_italian;Durazzan;Durazzan;Durazzan;;Durazzan;;;;;;;;;x
c_dyrrachion_adj_sicilian;Durazzan;Durazzan;Durazzan;;Durazzan;;;;;;;;;x
c_edessa_adj_armenian;Ourhan;Ourhan;Ourhan;;Ourhan;;;;;;;;;x
c_elbe;Elbe;Elbe;Elbe;;Elbe;;;;;;;;;x
c_elbe_adj;Elbois;Elbois;Elbois;;Elbois;;;;;;;;;x
c_elvas_adj;Elvas;Elvas;Elvas;;Elvas;;;;;;;;;x
c_el_aaiun_adj;El Aaiunic;El Aaiunite;El Aaiunicisch;;El Aaiunic;;;;;;;;;x
c_esztergom_adj_german;Granian;Granian;Granian;;Granian;;;;;;;;;x
c_feher_adj_german;Karlsburger;Karlsburger;Karlsburger;;Karlsburger;;;;;;;;;x
c_fejer_adj_german;Weißenburger;Weißenburger;Weißenburger;;Weißenburger;;;;;;;;;x
c_gaete;Gaeta;Gaète;Gaeta;;Gaeta;;;;;;;;;x
c_gaete_adj;Gaetane;Gaetane;Gaetane;;Gaetane;;;;;;;;;x
c_galindia_adj_german;Masurian;Masurian;Masurian;;Masurian;;;;;;;;;x
c_galindia_adj_polish;Masurian;Masurian;Masurian;;Masurian;;;;;;;;;x
c_galloway_adj_gaelic;Ghaidhealaibh;Ghaidhealaibh;Ghaidhealaibh;;Ghaidhealaibh;;;;;;;;;x
c_gallura;Gallura;Gallura;Gallura;;Gallura;;;;;;;;;x
c_gallura_adj;galluriane;galluriane;galluriane;;galluriane;;;;;;;;;x
c_galway_adj;Galwane;Galwane;Galwane;;Galwane;;;;;;;;;x
c_gao_adj;Gaoise;Gaoise;Gaoise;;Gaoise;;;;;;;;;x
c_ghana_adj;Gananaise;Gananaise;Gananaise;;Gananaise;;;;;;;;;x
c_glamorgan_adj_welsh;Glywysinger;Glywysinger;Glywysinger;;Glywysinger;;;;;;;;;x
c_glywysing;Glywysing;Glywysing;Glywysing;;Glywysing;;;;;;;;;x
c_glywysing_adj;Glywysinger;Glywysinger;Glywysinger;;Glywysinger;;;;;;;;;x
c_gnieznienskie_adj_german;Gnesener;Gnesener;Gnesener;;Gnesener;;;;;;;;;x
c_gowrie_adj_gaelic;Gobharaidh-;Gobharaidh-;Gobharaidh-;;Gobharaidh-;;;;;;;;;x
c_grassland_cheremisa_adj;Kerjenetsienne;Kerjenetsienne;Kerjenetsienne;;Kerjenetsienne;;;;;;;;;x
c_guadalajara_adj;Guadalajarane;Guadalajarane;Guadalajarane;;Guadalajarane;;;;;;;;;x
c_guinea_adj;Guinean;Guinean;Guinean;;Guinean;;;;;;;;;x
c_guines_adj_dutch;Giezener;Giezener;Giezener;;Giezener;;;;;;;;;x
c_gwent_adj_english;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwent_adj_norman;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwent_adj_saxon;Monmouthian;Monmouthian;Monmouthian;;Monmouthian;;;;;;;;;x
c_gwynedd_adj_english;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_gwynedd_adj_norman;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_gwynedd_adj_saxon;Caernarvonian;Caernarvonian;Caernarvonian;;Caernarvonian;;;;;;;;;x
c_hainaut_adj_dutch;Henegouwer;Henegouwer;Henegouwer;;Henegouwer;;;;;;;;;x
c_hainaut_adj_german;Hennegauer;Hennegauer;Hennegauer;;Hennegauer;;;;;;;;;x
c_hertfordshire_adj;Hertfordian;Hertfordienne;Hertfordishc;;Hertfordiano;;;;;;;;;x
c_hum_adj_greek;Arsan;Arsan;Arsan;;Arsan;;;;;;;;;x
c_huntingdon_adj;Huntingdonian;Huntingdonne;Huntingdonne;;Huntingdonne;;;;;;;;;x
c_hvar;Hvar;Hvar;Hvar;;Hvar;;;;;;;;;x
c_hvar_adj;Hvarase;Hvarase;Hvarase;;Hvarase;;;;;;;;;x
c_ibiza;Ibiza;Ibiza;Ibiza;;Ibiza;;;;;;;;;x
c_ibiza_adj;Eivissane;Eivissane;Eivissane;;Eivissane;;;;;;;;;x
c_idjil_adj;Idjile;Idjile;Idjile;;Idjile;;;;;;;;;x
c_ikonion_adj_turkish;Konyan;Konyan;Konyan;;Konyan;;;;;;;;;x
c_inverness_adj;Invernessan;Invernessan;Invernessan;;Invernessan;;;;;;;;;x
c_jacwiez_adj_german;Sudauer;Sudauer;Sudauer;;Sudauer;;;;;;;;;x
c_jacwiez_adj_lithuanian;Suduvan;Suduvan;Suduvan;;Suduvan;;;;;;;;;x
c_jaen_adj;Jaène;Jaène;Jaène;;Jaène;;;;;;;;;x
c_jask_adj;Jaskoise;Jaskoise;Jaskoise;;Jaskoise;;;;;;;;;x
c_jersey;Guernesey;Guernesey;Guernesey;;Guernesey;;;;;;;;;x
c_jersey_adj;Guernesienne;Guernesienne;Guernesienne;;Guernesienne;;;;;;;;;x
c_karelen_adj;Karelène;Karelène;Karelène;;Karelène;;;;;;;;;x
c_karvuna_adj_greek;Krounoian;Krounoian;Krounoian;;Krounoian;;;;;;;;;x
c_kerry_adj;Kerryenne;Kerryenne;Kerryenne;;Kerryenne;;;;;;;;;x
c_khiva_adj;Khivan;Khivan;Khivan;;Khivan;;;;;;;;;x
c_khwarizm_adj;Khwarizmi;Khwarizmi;Khwarizmi;;Khwarizmi;;;;;;;;;x
c_kilkenny_adj;Kilkennienne;Kilkennienne;Kilkennienne;;Kilkennienne;;;;;;;;;x
c_kirana_adj;Kirana;Kiranais;Kiranaisch;;Kirana;;;;;;;;;x
c_kocula;Korcula;Korcula;Korcula;;Korcula;;;;;;;;;x
c_korcula_adj;Korculane;Korculane;Korculane;;Korculane;;;;;;;;;x
c_koumbi_saleh_adj;Koumbi;Koumbi;Koumbisch;;Koumbi;;;;;;;;;x
c_krakowskie_adj_german;Krakauer;Krakauer;Krakauer;;Krakauer;;;;;;;;;x
c_kyrikon_adj_greek;Kyrikonan;Kyrikonan;Kyrikonan;;Kyrikonan;;;;;;;;;x
c_laroche_adj;La Rochianne;La Rochianne;La Rochianne;;La Rochianne;;;;;;;;;x
c_laspezia;La Spezia;La Spezia;La Spezia;;La Spezia;;;;;;;;;x
c_laspezia_adj;Spezzine;Spezzine;Spezzine;;Spezzine;;;;;;;;;x
c_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
c_linguere_adj;Lingueran;Linguerien;Lingueranisch;;Lingueran;;;;;;;;;x
c_litomerice_adj_german;Leitmeritzer;Leitmeritzer;Leitmeritzer;;Leitmeritzer;;;;;;;;;x
c_logudoro;Logudoro;Logudoro;Logudoro;;Logudoro;;;;;;;;;x
c_logudoro_adj;logudorone;logudorone;logudorone;;logudorone;;;;;;;;;x
c_lolland_adj;Lollander;Lollandais;Lollandisch;;Lollander;;;;;;;;;x
c_lorraine_adj_dutch;Lotharingian;Lotharingian;Lotharingian;;Lotharingian;;;;;;;;;x
c_lorraine_adj_german;Lotharingian;Lotharingian;Lotharingian;;Lotharingian;;;;;;;;;x
c_lothian_adj_gaelic;Lodainn-;Lodainn-;Lodainn-;;Lodainn-;;;;;;;;;x
c_maelienydd;Maelienydd;Maelienydd;Maelienydd;;Maelienydd;;;;;;;;;x
c_maelienydd_adj;Maelienaidd;Maelienaidd;Maelienaidd;;Maelienaidd;;;;;;;;;x
c_maelienydd_adj_english;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_maelienydd_adj_norman;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_maelienydd_adj_saxon;Radnoran;Radnoran;Radnoran;;Radnoran;;;;;;;;;x
c_mali_adj;Malienne;Malienne;Malienne;;Malienne;;;;;;;;;x
c_marche;Marche;Marche;Marche;;Marche;;;;;;;;;x
c_marche_adj;Marccane;Marccane;Marccane;;Marccane;;;;;;;;;x
c_marienburg_adj_baltic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_marienburg_adj_east_slavic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_marienburg_adj_west_slavic;Malborkan;Malborkan;Malborkan;;Malborkan;;;;;;;;;x
c_matam_adj;Matami;Matami;Matamiisch;;Matami;;;;;;;;;x
c_meath;Meath;Meath;Meath;;Meath;;;;;;;;;x
c_meath_adj;Mide;Mide;Mide;;Mide;;;;;;;;;x
c_meirionnydd;Meirionnydd;Meirionnydd;Meirionnydd;;Meirionnydd;;;;;;;;;x
c_meirionnydd_adj;Meirionnaidd;Meirionnaidd;Meirionnaidd;;Meirionnaidd;;;;;;;;;x
c_meirionnydd_adj_english;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_english;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_norman;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_meirionydd_adj_saxon;Merionethan;Merionethan;Merionethan;;Merionethan;;;;;;;;;x
c_melitene;Melitene;Melitene;Melitene;;Melitene;;;;;;;;;
c_monaghan_adj;Monaghane;Monaghane;Monaghane;;Monaghane;;;;;;;;;x
c_mondovi;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
c_mondovi_adj;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
c_montbeliard;Montbeliard;Montbeliard;Montbeliard;;Montbeliard;;;;;;;;;x
c_montbeliard_adj;Montbeliard;Montbeliard;Montbeliard;;Montbeliard;;;;;;;;;x
c_moray_adj;Morayne;Morayne;Morayne;;Morayne;;;;;;;;;x
c_moray_adj_gaelic;Moireibh-;Moireibh-;Moireibh-;;Moireibh-;;;;;;;;;x
c_morfil_adj;Morfi;Morfi;Morfisch;;Morfi;;;;;;;;;x
c_naissus_south_slavic;Nishan;Nishan;Nishan;;Nishan;;;;;;;;;x
c_namur_adj;Namurienne;Namurienne;Namurienne;;Namurienne;;;;;;;;;x
c_nantes;Nantes;Nantes;Nantes;;Nantes;;;;;;;;;
c_nantes_adj_breton;Naonedan;Naonedan;Naonedan;;Naonedan;;;;;;;;;x
c_nemours;Nemours;Nemours;Nemours;;Nemours;;;;;;;;;x
c_nemours_adj;Nemourienne;Nemourienne;Nemourienne;;Nemourienne;;;;;;;;;x
c_neretvani;Neretvani;Neretvani;Neretvani;;Neretvani;;;;;;;;;x
c_niani_adj;Niani;Nianite;Nianisch;;Niani;;;;;;;;;x
c_nikaea_adj_turkish;Iznikan;Iznikan;Iznikan;;Iznikan;;;;;;;;;x
c_niono_adj;Niono;Nionoïte;Nionisch;;Niono;;;;;;;;;x
c_noli;Noli;Noli;Noli;;Noli;;;;;;;;;x
c_noli_adj;Nolésiane;Nolésiane;Nolésiane;;Nolésiane;;;;;;;;;x
c_nordulandeystra;Norduland Eystra;Norduland Eystra;Norduland Eystra;;Norduland Eystra;;;;;;;;;x
c_nordulandeystra_adj;Eystrarienne;Eystrarienne;Eystrarienne;;Eystrarienne;;;;;;;;;x
c_nordulandvestra;Norduland Vestra;Norduland Vestra;Norduland Vestra;;Norduland Vestra;;;;;;;;;x
c_nordulandvestra_adj;Vestrarienne;Vestrarienne;Vestrarienne;;Vestrarienne;;;;;;;;;x
c_notthingham_adj;Notthinghame;Notthinghame;Notthinghame;;Notthinghame;;;;;;;;;x
c_nouakchott_adj;Nouakchotti;Nouakchottois;Nouakchottisch;;Nouakchotti;;;;;;;;;x
c_novgorod_adj_north_germanic;Holmgårder;Holmgårder;Holmgårder;;Holmgårder;;;;;;;;;x
c_ochrid_adj_greek;Lycnidan;Lycnidan;Lycnidan;;Lycnidan;;;;;;;;;x
c_oleron;Oléron;Oléron;Oléron;;Oléron;;;;;;;;;x
c_oleron_adj;Oléronne;Oléronne;Oléronne;;Oléronne;;;;;;;;;x
c_ormond_adj_north_germanic;Vedrafjordian;Vedrafjordian;Vedrafjordian;;Vedrafjordian;;;;;;;;;x
c_ouadane_adj;Ouadane;Ouadane;Ouadane;;Ouadane;;;;;;;;;x
c_oualata_adj;Oualatane;Oualatane;Oualatane;;Oualatane;;;;;;;;;x
c_oversticht_adj;Overstichtienne;Overstichtienne;Overstichtienne;;Overstichtienne;;;;;;;;;x
c_pag;Pag;Pag;Pag;;Pag;;;;;;;;;x
c_pag_adj;Pagiane;Pagiane;Pagiane;;Pagiane;;;;;;;;;x
c_palencia_adj;Palenciane;Palenciane;Palenciane;;Palenciane;;;;;;;;;x
c_pecs_adj_german;Fünfkircher;Fünfkircher;Fünfkircher;;Fünfkircher;;;;;;;;;x
c_pembroke;Pembroke;Pembroke;Pembroke;;Pembroke;;;;;;;;;x
c_pembroke_adj;Pembrokan;Pembrokan;Pembrokan;;Pembrokan;;;;;;;;;x
c_penthievre_adj_breton;Malouan;Malouan;Malouan;;Malouan;;;;;;;;;x
c_perche_adj;Percheronne;Percheronne;Percheronne;;Percheronne;;;;;;;;;x
c_perfeddwlad_adj_english;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_perfeddwlad_adj_norman;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_perfeddwlad_adj_saxon;Denbighan;Denbighan;Denbighan;;Denbighan;;;;;;;;;x
c_ponthieu;Ponthieu;Ponthieu;Ponthieu;;Ponthieu;;;;;;;;;x
c_ponthieu_adj;Ponthoise;Ponthoise;Ponthoise;;Ponthoise;;;;;;;;;x
c_porhoet;Porhoete;Porhoete;Porhoete;;Porhoete;;;;;;;;;x
c_porhoet_adj;Porhoet;Porhoet;Porhoet;;Porhoet;;;;;;;;;x
c_powys_adj_english;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_adj_norman;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_adj_saxon;Powysian;Powysian;Powysian;;Powysian;;;;;;;;;x
c_powys_fadog;Powys Fadog;Powys Fadog;Powys Fadog;;Powys Fadog;;;;;;;;;x
c_powys_fadog_adj;Fadog;Fadog;Fadog;;Fadog;;;;;;;;;x
c_poznanskie_adj_german;Posener;Posener;Posener;;Posener;;;;;;;;;x
c_pressburg_adj_bohemian;Bratislavan;Bratislavan;Bratislavan;;Bratislavan;;;;;;;;;x
c_pskov_adj_german;Pleskauer;Pleskauer;Pleskauer;;Pleskauer;;;;;;;;;x
c_ragusa_adj_bulgarian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_ragusa_adj_croatian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_ragusa_adj_serbian;Dubrovnikan;Dubrovnikan;Dubrovnikan;;Dubrovnikan;;;;;;;;;x
c_rennes_adj_breton;Roazhonan;Roazhonan;Roazhonan;;Roazhonan;;;;;;;;;x
c_saloum_adj;Salouman;Saloumanien;Saloumanisch;;Salouman;;;;;;;;;x
c_sancerre;Sancerre;Sancerre;Sancerre;;Sancerre;;;;;;;;;x
c_sancerre_adj;Sancerroise;Sancerroise;Sancerroise;;Sancerroise;;;;;;;;;x
c_savona_adj;Savonaises;Savonaises;Savonaises;;Savonaises;;;;;;;;;x
c_savone;Savona;Savona;Savona;;Savona;;;;;;;;;x
c_savone_adj;savonesi;savonesi;savonesi;;savonesi;;;;;;;;;x
c_scalovia_adj_german;Schalauer;Schalauer;Schalauer;;Schalauer;;;;;;;;;x
c_senj_adj_greek;Attienitiesan;Attienitiesan;Attienitiesan;;Attienitiesan;;;;;;;;;x
c_serdica_adj_bulgarian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_croatian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_polish;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_russian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_serdica_adj_serbian;Sofian;Sofian;Sofian;;Sofian;;;;;;;;;x
c_sevilla_adj_greek;Hispalisan;Hispalisan;Hispalisan;;Hispalisan;;;;;;;;;x
c_sharawrah;Sharawrah;Sharawrah;Scharara;;Sharawrah;;;;;;;;;x
c_sharawrah_adj;Sharawrahi;Sharawrahien;Sharawrahischer;;Sharawrahia;;;;;;;;;x
c_sijilmasa_adj;Sijilmasane;Sijilmasane;Sijilmasane;;Sijilmasane;;;;;;;;;x
c_sinkat_adj;Sinkat;Sinkat;Sinkat;;Sinkat;;;;;;;;;x
c_sistan_adj;Sistane;Sistane;Sistane;;Sistane;;;;;;;;;x
c_sligo_adj;Sligoise;Sligoise;Sligoise;;Sligoise;;;;;;;;;x
c_socotra_adj;Socotran;Socotréen;Socotrisch;;Socotran;;;;;;;;x;
c_sopron_adj_german;Ödenburger;Ödenburger;Ödenburger;;Ödenburger;;;;;;;;;x
