#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_adrianopolis;Adrianoúpolis;Adrianoúpolis;Adrianoúpolis;;Adrianoúpolis;;;;;;;;;x
d_aegean_islands;Kykládes;Kykládes;Kykládes;;Kykládes;;;;;;;;;x
d_airgialla;Airgialla;Airgialla;Airgialla;;Airgialla;;;;;;;;;x
d_airgialla_adj;Airgiallienne;Airgiallienne;Airgiallienne;;Airgiallienne;;;;;;;;;x
d_aktobe;Aqtöbe;Aqtöbe;Aqtöbe;;Aqtöbe;;;;;;;;;x
d_aktobe_adj;Aktioubienne;Aktioubienne;Aktioubienne;;Aktioubienne;;;;;;;;;x
d_alania;Alani;Alani;Alani;;Alani;;;;;;;;;x
d_albany;Albany;Albany;Albany;;Albany;;;;;;;;;x
d_albany_adj_gaelic;Fiobhan;Fiobhan;Fiobhan;;Fiobhan;;;;;;;;;x
d_albany_adj_scottish;Fifish;Fifish;Fifish;;Fifish;;;;;;;;;x
d_alencon;Alençon;Alençon;Alençon;;Alençon;;;;;;;;;x
d_alencon_adj;Alençonnaise;Alençonnaise;Alençonnaise;;Alençonnaise;;;;;;;;;x
d_aleppo;Alep;Alep;Alep;;Alep;;;;;;;;;x
d_alexandria;al-Iskandariyya;al-Iskandariyya;al-Iskandariyya;;al-Iskandariyya;;;;;;;;;x
d_algarve;Algarve;Algarve;Algarve;;Algarve;;;;;;;;;x
d_alger;al-Djazair;al-Djazair;al-Djazair;;al-Djazair;;;;;;;;;x
d_alsace;Elsaß;Elsaß;Elsaß;;Elsaß;;;;;;;;;x
d_alsace_adj_german;Elsässischer;Elsässischer;Elsässischer;;Elsässischer;;;;;;;;;x
d_amalfi;Amalfi;Amalfi;Amalfi;;Amalfi;;;;;;;;;x
d_amalfi_adj;Amalfitaine;Amalfitaine;Amalfitaine;;Amalfitaine;;;;;;;;;x
d_amman;Damman;Damman;Damman;;Damman;;;;;;;;;x
d_amman_adj;Dammani;Dammani;Dammani;;Dammani;;;;;;;;;x
d_anatolia;Anatolé;Anatolé;Anatolé;;Anatolé;;;;;;;;;x
d_ancona;Ancona;Ancona;Ancona;;Ancona;;;;;;;;;x
d_anjou;Anjou;Anjou;Anjou;;Anjou;;;;;;;;;x
d_antioch;Antiokheia;Antiokheia;Antiokheia;;Antiokheia;;;;;;;;;x
d_apulia;Apulia;Apulia;Apulia;;Apulia;;;;;;;;;x
d_aquitaine;Aquitània;Aquitània;Aquitània;;Aquitània;;;;;;;;;x
d_aquitaine_adj;Aquitaine;Aquitaine;Aquitaine;;Aquitaine;;;;;;;;;x
d_arabia_felix;Aden;Aden;Aden;;Aden;;;;;;;;;x
d_arabia_felix_adj;Adenian;Adenian;Adenian;;Adenian;;;;;;;;;x
d_arabia_petrae;Arabia Petrae;Arabia Petrae;Arabia Petrae;;Arabia Petrae;;;;;;;;;x
d_arabs;Arabs;Arabs;Arabs;;Arabs;;;;;;;;;x
d_aragon;Aragón;Aragón;Aragón;;Aragón;;;;;;;;;x
d_argyll;Argyll;Argyll;Argyll;;Argyll;;;;;;;;;x
d_argyll_adj;Argyllienne;Argyllienne;Argyllienne;;Argyllienne;;;;;;;;;x
d_armenia;Armenia;Armenia;Armenia;;Armenia;;;;;;;;;x
d_armenia_minor;Armenia Minor;Armenia Minor;Armenia Minor;;Armenia Minor;;;;;;;;;x
d_armeniacon;Arméniakon;Arméniakon;Arméniakon;;Arméniakon;;;;;;;;;x
d_ascalon;Ascalon;Ascalon;Ascalon;;Ascalon;;;;;;;;;x
d_assassin;Hashashin;Hashashin;Hashashin;;Hashashin;;;;;;;;;x
d_assassin_adj;des Assassins;des Assassins;des Assassins;;des Assassins;;;;;;;;;x
d_asturias;Asturias;Asturias;Asturias;;Asturias;;;;;;;;;x
d_aswan;Assouan;Assouan;Assouan;;Assouan;;;;;;;;;x
d_athens;Athina;Athina;Athina;;Athina;;;;;;;;;x
d_austria;Österreich;Österreich;Österreich;;Österreich;;;;;;;;;x
d_auvergne;Auvernha;Auvernha;Auvernha;;Auvernha;;;;;;;;;x
d_axum;Aksoum;Aksoum;Aksoum;;Aksoum;;;;;;;;;x
d_azerbaijan;Azerbaycan;Azerbaycan;Azerbaycan;;Azerbaycan;;;;;;;;;x
d_azerbaijan_adj_armenian;Shirvanian;Shirvanian;Shirvanian;;Shirvanian;;;;;;;;;x
d_azerbaijan_adj_georgian;Shirvanian;Shirvanian;Shirvanian;;Shirvanian;;;;;;;;;x
d_azov;Azov;Azov;Azov;;Azov;;;;;;;;;x
d_badajoz;Badajoz;Badajoz;Badajoz;;Badajoz;;;;;;;;;x
d_baden;Baden;Baden;Baden;;Baden;;;;;;;;;x
d_baghdad;Bagdad;Bagdad;Bagdad;;Bagdad;;;;;;;;;x
d_balearic;Baleares;Baleares;Baleares;;Baleares;;;;;;;;;x
d_balearic_adj;Baléare;Baléare;Baléare;;Baléare;;;;;;;;;x
d_bar;Bar;Bar;Bar;;Bar;;;;;;;;;x
d_bar_adj;Barroise;Barroise;Barroise;;Barroise;;;;;;;;;x
d_barcelona;Barcelona;Barcelona;Barcelona;;Barcelona;;;;;;;;;x
d_basra;al-Basra;al-Basra;al-Basra;;al-Basra;;;;;;;;;x
d_bavaria;Bayern;Bayern;Bayern;;Bayern;;;;;;;;;x
d_bedford;Bedford;Bedford;Bedford;;Bedford;;;;;;;;;x
d_bedford_adj_saxon;Essexian;Essexian;Essexian;;Essexian;;;;;;;;;x
d_beja;Beja;Beja;Beja;;Beja;;;;;;;;;x
d_belgrade;Beograd;Beograd;Beograd;;Beograd;;;;;;;;;x
d_beloozero;Beloozero;Beloozero;Beloozero;;Beloozero;;;;;;;;;x
d_benevento;Benevento;Benevento;Benevento;;Benevento;;;;;;;;;x
d_bergen;Bergen;Bergen;Bergen;;Bergen;;;;;;;;;x
d_bergen_adj;Bergenienne;Bergenienne;Bergenienne;;Bergenienne;;;;;;;;;x
d_bergslagen;Bergslagen;Bergslagen;Bergslagen;;Bergslagen;;;;;;;;;x
d_berry;Berry;Berry;Berry;;Berry;;;;;;;;;x
d_birjand;Birjand;Birjand;Birjand;;Birjand;;;;;;;;;x
d_bjarmia;Bjarmia;Bjarmia;Bjarmia;;Bjarmia;;;;;;;;;x
d_bohemia;Böhmen;Böhmen;Böhmen;;Böhmen;;;;;;;;;x
d_bordeaux;Guiana;Guiana;Guiana;;Guiana;;;;;;;;;x
d_bordeaux_adj;Bordelaise;Bordelaise;Bordelaise;;Bordelaise;;;;;;;;;x
d_bosnia;Bosna;Bosna;Bosna;;Bosna;;;;;;;;;x
d_bourbon;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;;;x
d_bourbon_adj;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;;;x
d_brabant;Brabant;Brabant;Brabant;;Brabant;;;;;;;;;x
d_braganza;Bragança;Bragança;Bragança;;Bragança;;;;;;;;;x
d_brandenburg;Brandenburg;Brandenburg;Brandenburg;;Brandenburg;;;;;;;;;x
d_breifne;Breifne;Breifne;Breifne;;Breifne;;;;;;;;;x
d_breifne_adj;Breifnoise;Breifnoise;Breifnoise;;Breifnoise;;;;;;;;;x
d_brittany;Breizh;Breizh;Breizh;;Breizh;;;;;;;;x;
d_brittany_adj;Breton;Breton;Breton;;Breton;;;;;;;;;x
d_brunswick;Brunswick;Brunswick;Brunswick;;Brunswick;;;;;;;;;x
d_brunswick_adj;Brunswickienne;Brunswickienne;Brunswickienne;;Brunswickienne;;;;;;;;;x
d_bukhara;Bukhara;Bukhara;Bukhara;;Bukhara;;;;;;;;;x
d_bulgar;Bolgar;Bolgar;Bolgar;;Bolgar;;;;;;;;;x
d_bulgar_adj;Bulgare;Bulgare;Bulgare;;Bulgare;;;;;;;;;x
d_burgundy;Bourgogne;Bourgogne;Bourgogne;;Bourgogne;;;;;;;;;x
d_butrinto;Butrint;Butrint;Butrint;;Butrint;;;;;;;;;x
d_cairo;al-Qahira;al-Qahira;al-Qahira;;al-Qahira;;;;;;;;;x
d_calabria;Calabria;Calabria;Calabria;;Calabria;;;;;;;;;x
d_campania;Campania;Campania;Campania;;Campania;;;;;;;;;x
d_canterbury;Kent;Kent;Kent;;Kent;;;;;;;;;x
d_capua;Capua;Capua;Capua;;Capua;;;;;;;;;x
d_capua_adj;Capouanne;Capouanne;Capouanne;;Capouanne;;;;;;;;;x
d_carinthia;Kärnten;Kärnten;Kärnten;;Kärnten;;;;;;;;;x
d_castilla;Castilla;Castilla;Castilla;;Castilla;;;;;;;;;x
d_catalonia;Catalunya;Catalunya;Catalunya;;Catalunya;;;;;;;;;x
d_chaldea;Chaldéa;Chaldéa;Chaldéa;;Chaldéa;;;;;;;;;x
d_champagne;Champagne;Champagne;Champagne;;Champagne;;;;;;;;;x
d_charsianon;Charsianon;Charsianon;Charsianon;;Charsianon;;;;;;;;;x
d_cheremisa;Tchéremisse;Tchéremisse;Tchéremisse;;Tchéremisse;;;;;;;;;x
d_chernigov;Tchernigov;Tchernigov;Tchernigov;;Tchernigov;;;;;;;;;x
d_cherson;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x
d_cibyrrhaeot;Kibyrrhaioton;Kibyrrhaioton;Kibyrrhaioton;;Kibyrrhaioton;;;;;;;;;x
d_coloneia;Koloneia;Koloneia;Koloneia;;Koloneia;;;;;;;;;x
d_connacht;Connachta;Connachta;Connachta;;Connachta;;;;;;;;;x
d_connacht_adj;Connachtiane;Connachtiane;Connachtiane;;Connachtiane;;;;;;;;;x
d_constantine;Qacentina;Qacentina;Qacentina;;Qacentina;;;;;;;;;x
d_constantine_adj;Constantinienne;Constantinienne;Constantinienne;;Constantinienne;;;;;;;;;x
d_cordoba;Cordoba;Cordoba;Cordoba;;Cordoba;;;;;;;;;x
d_cornwall;Cornwall;Cornwall;Cornwall;;Cornwall;;;;;;;;;x
d_cornwall_breton;Veurian;Veurian;Veurian;;Veurian;;;;;;;;;x
d_cornwall_cornish;Kernowan;Kernowan;Kernowan;;Kernowan;;;;;;;;;x
d_cornwall_welsh;Cernywan;Cernywan;Cernywan;;Cernywan;;;;;;;;;x
d_courland;Kurland;Kurland;Kurland;;Kurland;;;;;;;;;x
d_crimea;Krym;Krym;Krym;;Krym;;;;;;;;;x
d_croatia;Hrvatska;Hrvatska;Hrvatska;;Hrvatska;;;;;;;;;x
d_cumberland;Cumberland;Cumberland;Cumberland;;Cumberland;;;;;;;;;x
d_curonian;Kursi;Kursi;Kursi;;Kursi;;;;;;;;;x
d_cyprus;Kypros;Kypros;Kypros;;Kypros;;;;;;;;;x
d_cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;;Cyrenaica;;;;;;;;;x
d_dalmatia;Dalmacija;Dalmacija;Dalmacija;;Dalmacija;;;;;;;;;x
d_damascus;Dimashq;Dimashq;Dimashq;;Dimashq;;;;;;;;;x
d_damietta;Damiata;Damiata;Damiata;;Damiata;;;;;;;;;x
d_dauphine;Dalfinat;Dalfinat;Dalfinat;;Dalfinat;;;;;;;;;x
d_dauphine_adj;Dauphinoise;Dauphinoise;Dauphinoise;;Dauphinoise;;;;;;;;;x
d_deheubarth;Deheubarth;Deheubarth;Deheubarth;;Deheubarth;;;;;;;;;x
d_deheubarth_adj;Deheubarthienne;Deheubarthienne;Deheubarthienne;;Deheubarthienne;;;;;;;;;x
d_deheubarth_adj_english;South Welsh;South Welsh;South Welsh;;South Welsh;;;;;;;;;x
d_deheubarth_adj_norman;South Welsh;South Welsh;South Welsh;;South Welsh;;;;;;;;;x
d_deheubarth_adj_saxon;South Welsh;South Welsh;South Welsh;;South Welsh;;;;;;;;;x
d_derbent;Derbent;Derbent;Derbent;;Derbent;;;;;;;;;x
d_derbent_adj_armenian;Aghvankian;Aghvankian;Aghvankian;;Aghvankian;;;;;;;;;x
d_derbent_adj_georgian;Alvanetian;Alvanetian;Alvanetian;;Alvanetian;;;;;;;;;x
d_dioclea;Duklja;Duklja;Duklja;;Duklja;;;;;;;;;x
d_don;Don;Don;Don;;Don;;;;;;;;;x
d_dorostotum;Silistra;Silistra;Silistra;;Silistra;;;;;;;;;x
d_dyrrachion;Dyrrhakion;Dyrrhakion;Dyrrhakion;;Dyrrhakion;;;;;;;;;x
d_edessa;Édesse;Édesse;Édesse;;Édesse;;;;;;;;;x
d_el_rif;El Rif;El Rif;El Rif;;El Rif;;;;;;;;;x
d_el-arish;El Arish;El Arish;El Arish;;El Arish;;;;;;;;;x
d_epirus;Epirus;Epirus;Epirus;;Epirus;;;;;;;;;x
d_erzerum;Erzurum;Erzurum;Erzurum;;Erzurum;;;;;;;;;x
d_esfahan;Ispahan;Ispahan;Ispahan;;Ispahan;;;;;;;;;x
d_esthonia;Estonia;Estonia;Estonia;;Estonia;;;;;;;;;x
d_estonia;Estoniens;Estoniens;Estoniens;;Estoniens;;;;;;;;;x
d_esztergom;Esztergom;Esztergom;Esztergom;;Esztergom;;;;;;;;;x
d_fars;Fars;Fars;Fars;;Fars;;;;;;;;;x
d_ferrara;Ferrara;Ferrara;Ferrara;;Ferrara;;;;;;;;;x
d_fes;Fès;Fès;Fès;;Fès;;;;;;;;;x
d_finland;Suomi;Suomi;Suomi;;Suomi;;;;;;;;;x
d_flanders;Flandres;Flandres;Flandres;;Flandres;;;;;;;;;x
d_franconia;Franken;Franken;Franken;;Franken;;;;;;;;;x
d_frisia;Friesland;Friesland;Friesland;;Friesland;;;;;;;;;x
d_frisia_adj;Frisienne;Frisienne;Frisienne;;Frisienne;;;;;;;;;x
d_frisian_navy;Marine Frisonne;Marine Frisonne;Marine Frisonne;;Marine Frisonne;;;;;;;;;x
d_frisian_navy_adj;Frisonne;Frisonne;Frisonne;;Frisonne;;;;;;;;;x
d_gaete;Gaète;Gaète;Gaète;;Gaète;;;;;;;;;x
d_gaete_adj;Gaetane;Gaetane;Gaetane;;Gaetane;;;;;;;;;x
d_galatia;Galatia;Galatia;Galatia;;Galatia;;;;;;;;;x
d_galich;Galitch;Galitch;Galitch;;Galitch;;;;;;;;;x
d_galicia;Galicia;Galicia;Galicia;;Galicia;;;;;;;;;x
d_galilee;Galilée;Galilée;Galilée;;Galilée;;;;;;;;;x
d_galloway;Galloway;Galloway;Galloway;;Galloway;;;;;;;;;x
d_galloway_adj;Gallowayane;Gallowayane;Gallowayane;;Gallowayane;;;;;;;;;x
d_galloway_adj_gaelic;Ghaidhealaibh;Ghaidhealaibh;Ghaidhealaibh;;Ghaidhealaibh;;;;;;;;;x
d_gascogne;Gasconha;Gasconha;Gasconha;;Gasconha;;;;;;;;;x
d_gelre;Gelre;Gelre;Gelre;;Gelre;;;;;;;;;x
d_gelre_adj;Gueldrienne;Gueldrienne;Gueldrienne;;Gueldrienne;;;;;;;;;x
d_genoa;Genova;Genova;Genova;;Genova;;;;;;;;;x
d_genoese_navy;Marine Génoise;Marine Génoise;Marine Génoise;;Marine Génoise;;;;;;;;;x
d_genoese_navy_adj;Génoise;Génoise;Génoise;;Génoise;;;;;;;;;x
d_georgia;Sakartvelo;Sakartvelo;Sakartvelo;;Sakartvelo;;;;;;;;;x
d_ghana_adj;Ghanéenne;Ghanéenne;Ghanéenne;;Ghanéenne;;;;;;;;;x
d_ghilman;Ghulman;Ghulman;Ghulman;;Ghulman;;;;;;;;;x
d_ghilman_adj;Ghulmane;Ghulmane;Ghulmane;;Ghulmane;;;;;;;;;x
d_gilan;Gilan;Gilan;Gilan;;Gilan;;;;;;;;;x
d_gilan_adj;Gilani;Gilani;Gilani;;Gilani;;;;;;;;;x
d_gloucester;Gloucester;Gloucester;Gloucester;;Gloucester;;;;;;;;;x
d_gloucester_adj_saxon;Magonsætean;Magonsætean;Magonsætean;;Magonsætean;;;;;;;;;x
d_gloucester_adj_welsh;Ergyngan;Ergyngan;Ergyngan;;Ergyngan;;;;;;;;;x
d_gondar;Gondar;Gondar;Gondar;;Gondar;;;;;;;;;x
d_granada;Granada;Granada;Granada;;Granada;;;;;;;;;x
d_greater_poland;Wielkopolska;Wielkopolska;Wielkopolska;;Wielkopolska;;;;;;;;;x
d_gwynedd;Gwynedd;Gwynedd;Gwynedd;;Gwynedd;;;;;;;;;x
d_gwynedd_adj_english;North Welsh;North Welsh;North Welsh;;North Welsh;;;;;;;;;x
d_gwynedd_adj_norman;North Welsh;North Welsh;North Welsh;;North Welsh;;;;;;;;;x
d_gwynedd_adj_saxon;North Welsh;North Welsh;North Welsh;;North Welsh;;;;;;;;;x
d_hamadan;Hamadan;Hamadan;Hamadan;;Hamadan;;;;;;;;;x
d_hanseatic_navy;Marine hanséate;Marine hanséate;Marine hanséate;;Marine hanséate;;;;;;;;;x
d_hanseatic_navy_adj;Hanséatique;Hanséatique;Hanséatique;;Hanséatique;;;;;;;;;x
d_harer;Harar;Harar;Harar;;Harar;;;;;;;;;x
d_hashshashin;Hashshashin;Hashshashin;Hashshashin;;Hashshashin;;;;;;;;;x
d_hellas;Hellas;Hellas;Hellas;;Hellas;;;;;;;;;x
d_hereford;Hereford;Hereford;Hereford;;Hereford;;;;;;;;;x
d_hereford_adj_saxon;Mercian;Mercian;Mercian;;Mercian;;;;;;;;;x
d_hlynov;Hlynov;Hlynov;Hlynov;;Hlynov;;;;;;;;;x
d_holland;Holland;Holland;Holland;;Holland;;;;;;;;;x
d_holstein;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
d_hormuz;Ormuz;Ormuz;Ormuz;;Ormuz;;;;;;;;;x
d_iceland;Island;Island;Island;;Island;;;;;;;;;x
d_ikonion;Ikonion;Ikonion;Ikonion;;Ikonion;;;;;;;;;x
d_ingers;Ingriens;Ingriens;Ingriens;;Ingriens;;;;;;;;;x
d_itil;Itil;Itil;Itil;;Itil;;;;;;;;;x
d_jamtland;Jämtland;Jämtland;Jämtland;;Jämtland;;;;;;;;;x
d_jerusalem;Yerushaláyim;Yerushaláyim;Yerushaláyim;;Yerushaláyim;;;;;;;;;x
d_kabylia;Leqbayel;Leqbayel;Leqbayel;;Leqbayel;;;;;;;;;x
d_kajaneborg;Kvènes;Kvènes;Kvènes;;Kvènes;;;;;;;;;x
d_kappadokia;Kappadokia;Kappadokia;Kappadokia;;Kappadokia;;;;;;;;;x
d_karelia;Karjala;Karjala;Karjala;;Karjala;;;;;;;;;x
d_karnten;Karnten;Karnten;Karnten;;Karnten;;;;;;;;;x
d_kartli;Karthli;Karthli;Karthli;;Karthli;;;;;;;;;x
d_karvuna;Karvuna;Karvuna;Karvuna;;Karvuna;;;;;;;;;x
d_kermanshah;Kermanshah;Kermanshah;Kermanshah;;Kermanshah;;;;;;;;;x
d_kexholm;Käkisalmi;Käkisalmi;Käkisalmi;;Käkisalmi;;;;;;;;;x
d_khazars;Khazars;Khazars;Khazars;;Khazars;;;;;;;;;x
d_khiva;Khiva;Khiva;Khiva;;Khiva;;;;;;;;;x
d_khorasan;Khorasan;Khorasan;Khorasan;;Khorasan;;;;;;;;;x
d_khwarizmian;Khwarezm;Khwarezm;Khwarezm;;Khwarezm;;;;;;;;;x
d_kiev;Kiev;Kiev;Kiev;;Kiev;;;;;;;;;x
d_kirkuk;Kirkouk;Kirkouk;Kirkouk;;Kirkouk;;;;;;;;;x
d_knights_hospitaler;Ordo Hospitalis;Ordo Hospitalis;Ordo Hospitalis;;Ordo Hospitalis;;;;;;;;;x
d_knights_templar;Ordo Templariorum;Ordo Templariorum;Ordo Templariorum;;Ordo Templariorum;;;;;;;;;x
d_kola;Kola Sami;Kola Sami;Kola Sami;;Kola Sami;;;;;;;;;x
d_koln;Köln;Köln;Köln;;Köln;;;;;;;;;x
d_krakow;Krakow;Krakow;Krakow;;Krakow;;;;;;;;;x
d_krakow_adj_german;Krakauer;Krakauer;Krakauer;;Krakauer;;;;;;;;;x
d_krete;Kríti;Kríti;Kríti;;Kríti;;;;;;;;;x
d_kuyavia;Kujawy;Kujawy;Kujawy;;Kujawy;;;;;;;;;x
d_lancaster;Lancaster;Lancaster;Lancaster;;Lancaster;;;;;;;;;x
d_lancaster_adj_saxon;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x
d_laodikeia;Laodikeia;Laodikeia;Laodikeia;;Laodikeia;;;;;;;;;x
d_leinster;Leinster;Leinster;Leinster;;Leinster;;;;;;;;;x
d_leinster_adj;Leinsterienne;Leinsterienne;Leinsterienne;;Leinsterienne;;;;;;;;;x
d_leon;León;León;León;;León;;;;;;;;;x
d_lesser_poland;Malopolska;Malopolska;Malopolska;;Malopolska;;;;;;;;;x
d_lettigalians;Latgaliens;Latgaliens;Latgaliens;;Latgaliens;;;;;;;;;x
d_liege;Liège;Liège;Liège;;Liège;;;;;;;;;x
d_liege_adj;Liègeoise;Liègeoise;Liègeoise;;Liègeoise;;;;;;;;;x
d_limburg;Limburg;Limburg;Limburg;;Limburg;;;;;;;;;x
d_limburg_adj;Limburgienne;Limburgienne;Limburgienne;;Limburgienne;;;;;;;;;x
d_lithuanians;Lietuva;Lietuva;Lietuva;;Lietuva;;;;;;;;;x
d_livonia;Livland;Livland;Livland;;Livland;;;;;;;;;x
d_lombardia;Lumbardia;Lumbardia;Lumbardia;;Lumbardia;;;;;;;;;x
d_lothian;Lothian;Lothian;Lothian;;Lothian;;;;;;;;;x
d_lothian_adj;Lothienne;Lothienne;Lothienne;;Lothienne;;;;;;;;;x
d_lothian_adj_gaelic;Lodainn-;Lodainn-;Lodainn-;;Lodainn-;;;;;;;;;x
d_lower_lorraine;Niederlothringen;Niederlothringen;Niederlothringen;;Niederlothringen;;;;;;;;;x
d_lower_lorraine_adj_dutch;Lothieran;Lothieran;Lothieran;;Lothieran;;;;;;;;;x
d_luristan;Loristan;Loristan;Loristan;;Loristan;;;;;;;;;x
d_lut;Lut;Lut;Lut;;Lut;;;;;;;;;x
d_luxembourg;Luxemburg;Luxemburg;Luxemburg;;Luxemburg;;;;;;;;;x
d_lykia;Lykia;Lykia;Lykia;;Lykia;;;;;;;;;x
d_maghreb_corsairs;Barbaresques;Barbaresques;Barbaresques;;Barbaresques;;;;;;;;;x
d_maghreb_corsairs_adj;Barbaresque;Barbaresque;Barbaresque;;Barbaresque;;;;;;;;;x
d_mali_adj;Malienne;Malienne;Malienne;;Malienne;;;;;;;;;x
d_mallorca;Mallorca;Mallorca;Mallorca;;Mallorca;;;;;;;;;x
d_mamluks;Mamluks;Mamluks;Mamluks;;Mamluks;;;;;;;;;x
d_mamluks_adj;Mamelouk;Mamelouk;Mamelouk;;Mamelouk;;;;;;;;;x
d_mar;Mar;Mar;Mar;;Mar;;;;;;;;;x
d_marrakech;Murrakush;Murrakush;Murrakush;;Murrakush;;;;;;;;;x
d_mazandaran;Mazandaran;Mazandaran;Mazandaran;;Mazandaran;;;;;;;;;x
d_mazandaran_adj;Mazandarani;Mazandarani;Mazandarani;;Mazandarani;;;;;;;;;x
d_mazovia;Mazowsze;Mazowsze;Mazowsze;;Mazowsze;;;;;;;;;x
d_meath;An Mhí;An Mhí;An Mhí;;An Mhí;;;;;;;;;x
d_meath_adj;Meathienne;Meathienne;Meathienne;;Meathienne;;;;;;;;;x
d_mecklemburg;Mecklenburg;Mecklenburg;Mecklenburg;;Mecklenburg;;;;;;;;;x
d_mecklemburg_adj;Mecklenbourgeoise;Mecklenbourgeoise;Mecklenbourgeoise;;Mecklenbourgeoise;;;;;;;;;x
d_medina;Yathrib;Yathrib;Yathrib;;Yathrib;;;;;;;;;x
d_meissen;Meißen;Meißen;Meißen;;Meißen;;;;;;;;;x
d_meissen_adj_polish;Lusatian;Lusatian;Lusatian;;Lusatian;;;;;;;;;x
d_merv;Merv;Merv;Merv;;Merv;;;;;;;;;x
d_mesopotamia;Mesopotamia;Mesopotamia;Mesopotamia;;Mesopotamia;;;;;;;;;x
d_milano;Milano;Milano;Milano;;Milano;;;;;;;;;x
d_minsk;Minsk;Minsk;Minsk;;Minsk;;;;;;;;;x
d_modena;Modena;Modena;Modena;;Modena;;;;;;;;;x
d_moldau;Moldova;Moldova;Moldova;;Moldova;;;;;;;;;x
d_moravia;Morava;Morava;Morava;;Morava;;;;;;;;;x
d_moray;Moray;Moray;Moray;;Moray;;;;;;;;;x
d_moray_adj;Morayienne;Morayienne;Morayienne;;Morayienne;;;;;;;;;x
d_moray_adj_gaelic;Moireibh-;Moireibh-;Moireibh-;;Moireibh-;;;;;;;;;x
d_mordvins;Mordves;Mordves;Mordves;;Mordves;;;;;;;;;x
d_morgannwg;Morgannwg;Morgannwg;Morgannwg;;Morgannwg;;;;;;;;;x
d_morgannwg_adj;Morgannish;Morgannish;Morgannish;;Morgannish;;;;;;;;;x
d_morgannwg_adj_english;Glamorgian;Glamorgian;Glamorgian;;Glamorgian;;;;;;;;;x
d_morgannwg_adj_norman;Glamorgian;Glamorgian;Glamorgian;;Glamorgian;;;;;;;;;x
d_morgannwg_adj_saxon;Glamorgian;Glamorgian;Glamorgian;;Glamorgian;;;;;;;;;x
d_moskva;Moskva;Moskva;Moskva;;Moskva;;;;;;;;;x
d_mosul;Mawsil;Mawsil;Mawsil;;Mawsil;;;;;;;;;x
d_munster;An Mhumhain;An Mhumhain;An Mhumhain;;An Mhumhain;;;;;;;;;x
d_munster_adj;Munsteroise;Munsteroise;Munsteroise;;Munsteroise;;;;;;;;;x
d_murcia;Murcia;Murcia;Murcia;;Murcia;;;;;;;;;x
d_navarra;Navarra;Navarra;Navarra;;Navarra;;;;;;;;;x
d_nefoud;Nefoud;Nefoud;Nefoud;;Nefoud;;;;;;;;;x
d_nikaea;Nikaea;Nikaea;Nikaea;;Nikaea;;;;;;;;;x
d_nikaea_adj;Nicéenne;Nicéenne;Nicéenne;;Nicéenne;;;;;;;;;x
d_nikomedeia;Nikomedeia;Nikomedeia;Nikomedeia;;Nikomedeia;;;;;;;;;x
d_noli;Noli;Noli;Noli;;Noli;;;;;;;;;x
d_noli_adj;Nolésiane;Nolésiane;Nolésiane;;Nolésiane;;;;;;;;;x
d_norfolk;Norfolk;Norfolk;Norfolk;;Norfolk;;;;;;;;;x
d_norfolk_adj_saxon;East Anglian;East Anglian;East Anglian;;East Anglian;;;;;;;;;x
d_normandy;Normandie;Normandie;Normandie;;Normandie;;;;;;;;;x
d_norrland;Norrland;Norrland;Norrland;;Norrland;;;;;;;;;x
d_northumberland;Northumberland;Northumberland;Northumberland;;Northumberland;;;;;;;;;x
d_northumberland_adj;Northumbrienne;Northumbrienne;Northumbrienne;;Northumbrienne;;;;;;;;;x
d_novgorod;Novgorod;Novgorod;Novgorod;;Novgorod;;;;;;;;;x
d_novgorod_adj_north_germanic;Holmgårder;Holmgårder;Holmgårder;;Holmgårder;;;;;;;;;x
d_novgorod-seversk;Novgorod-Seversky;Novgorod-Seversky;Novgorod-Seversky;;Novgorod-Seversky;;;;;;;;;x
d_nyitra;Nyitra;Nyitra;Nyitra;;Nyitra;;;;;;;;;x
d_oman;Oman;Oman;Oman;;Oman;;;;;;;;;x
d_orkney;Arcaibh;Arcaibh;Arcaibh;;Arcaibh;;;;;;;;;x
d_orleans;Orléans;Orléans;Orléans;;Orléans;;;;;;;;;x
d_ostergotland;Östergötland;Östergötland;Östergötland;;Östergötland;;;;;;;;;x
d_osterreich;Osterreich;Osterreich;Osterreich;;Osterreich;;;;;;;;;x
d_ostlandet;Ostlandet;Ostlandet;Ostlandet;;Ostlandet;;;;;;;;;x
d_oultrejourdain;Oultrejourdain;Oultrejourdain;Oultrejourdain;;Oultrejourdain;;;;;;;;;x
d_oxford;Oxford;Oxford;Oxford;;Oxford;;;;;;;;;x
d_oxford_adj_saxon;Hwiccan;Hwiccan;Hwiccan;;Hwiccan;;;;;;;;;x
d_paphlagonia;Paphlagonía;Paphlagonía;Paphlagonía;;Paphlagonía;;;;;;;;;x
